close,high,low,open,timestamp,volume
13880,14296.06,12491.21,12640,1514678400,11583.41864698
13443.41,13941.75,12801.38,13880,1514764800,7688.03068460
14678.94,15257.53,12910.58,13394.2,1514851200,16299.66930279
15155.62,15500,14546.28,14670.96,1514937600,12275.00119668
15143.67,15430.27,14192.37,15155.62,1515024000,15004.01859256
16928,17200,14810,15143.67,1515110400,16248.91467956
17149.67,17234.99,16220,16927.99,1515196800,9501.01675546
16124.02,17149.97,15707.16,17142.43,1515283200,8632.81384337
14999.99,16300,13900,16173.98,1515369600,16676.34994239
14403.51,15367.18,14123.97,14999.99,1515456000,13913.52469368
14890.02,14900,13412,14403.51,1515542400,18479.01253046
13243.83,14973.07,12800,14899.99,1515628800,19630.07517112
13781.41,14152.19,12807.27,13249.99,1515715200,13433.08481363
14197.78,14619.1,13789.42,13829.28,1515801600,7488.98701847
13647.99,14365.81,13072.22,14197.78,1515888000,7588.63558972
13607.04,14394.36,13429.25,13647.99,1515974400,9444.63530824
11386.34,13607.04,10162,13581.66,1516060800,38789.88308789
11191.35,11794.07,9222,11393.97,1516147200,41356.18973790
11247.57,12146,10693,11199,1516233600,22195.26202056
11552,12050.39,11025.18,11290.9,1516320000,13203.25567513
12775.99,13052.12,11515.94,11560.82,1516406400,10324.05733414
11558.87,12791.88,11100,12782.99,1516492800,11596.44128787
10808.99,11910.78,10028.41,11558.87,1516579200,17067.72925582
10851.82,11409.87,9927.54,10810,1516665600,17250.17614645
11400.96,11500,10488.13,10848.99,1516752000,11646.79059794
11155.54,11741.82,10868.57,11400.98,1516838400,10212.92183381
11092.95,11635,10263.32,11140.01,1516924800,15074.66641243
11446.54,11630.47,10815.84,11093.74,1517011200,10309.80746248
11685.58,11989.15,11360.52,11446.54,1517097600,9956.09249576
11162.62,11820.01,10991,11685.58,1517184000,9996.35689848
9971,11222.36,9731.2,11162.62,1517270400,21082.19252764
10149,10324,9514.96,9971,1517356800,12743.50947059
8998.99,10187.56,8455,10148.99,1517443200,26356.58883931
8838.83,9096.79,7625.25,9010.87,1517529600,44406.01982931
9225.86,9491.2,8170.71,8838.29,1517616000,16208.37411342
8191,9350.09,7825,9225.31,1517702400,19110.67246079
6874.27,8335.56,6600,8190.78,1517788800,46544.42880431
7737.37,8150,5920.72,6878.65,1517875200,70961.36965826
7588.01,8649,7213.8,7737.26,1517961600,32640.89253754
8259.76,8644.36,7565.5,7588.01,1518048000,22746.39118112
8693.98,8779.62,7753.32,8259.42,1518134400,18418.11709042
8560,9090.8,8170.86,8693.98,1518220800,14670.55870203
8067,8560,7820,8560,1518307200,12711.78584570
8899,8995,8067,8077.25,1518393600,15071.04029684
8522.99,8951.89,8360.13,8891.2,1518480000,11374.52415254
9490.98,9515,8504.57,8504.57,1518566400,17468.73886593
10018,10234,9350,9490.98,1518652800,21036.33731750
10196,10300,9707.51,10011.3,1518739200,11857.64277513
11101,11135.83,10053.5,10203.14,1518825600,14511.16913676
10421.06,11300,10153.15,11101,1518912000,17623.07943135
11173,11262.48,10307.51,10433.68,1518998400,11698.25622611
11233.41,11780,11080.37,11159.12,1519084800,15880.90903980
10449.4,11275.74,10256,11233.42,1519171200,19959.67715652
9843.34,10935,9731.2,10446.79,1519257600,20204.69095384
10166.1,10405.3,9600,9843.33,1519344000,16044.03930333
9689.99,10540.63,9373.48,10135.2,1519430400,13972.71472351
9590.04,9883.41,9260,9688.26,1519516800,11037.17695269
10324.7,10461.97,9376.34,9595.99,1519603200,16156.80505618
10566.3,10850,10150,10329.99,1519689600,10408.47993775
10314.9,11064.75,10255.07,10572.49,1519776000,10490.74905816
10903.13,11090,10223.41,10314.99,1519862400,9481.66514611
11029.99,11175,10774.01,10917.37,1519948800,8329.09790086
11445,11503.24,11022.85,11032.81,1520035200,7786.26753951
11463.27,11511,11054.91,11445,1520121600,6831.63070279
11419.24,11688,11383.66,11479.68,1520208000,9933.67623336
10723.76,11420.01,10560.19,11417.39,1520294400,14734.41949313
9913.03,10911.78,9450,10723.01,1520380800,26116.51184803
9285.32,10150,9078.95,9904.52,1520467200,22522.42746991
9230,9420.39,8366,9293.06,1520553600,29014.16684454
8791.47,9514.96,8697,9228.83,1520640000,12886.58857926
9535.04,9768.37,8450,8795.04,1520726400,16407.54237557
9120.75,9892,8742.07,9535.04,1520812800,18751.02057959
9142.32,9482.79,8830,9115.24,1520899200,16001.47534639
8196.69,9356.14,7948,9152.07,1520985600,21191.02313580
8265.05,8425,7682,8195.99,1521072000,18387.61138793
8258.54,8613.06,7914.08,8265.05,1521158400,16498.62433531
7860.83,8356.4,7730.23,8258.54,1521244800,12048.66889140
8188.24,8324.92,7325.37,7860.83,1521331200,19547.36114711
8596.93,8718.74,8114.17,8205.55,1521417600,19396.08835883
8904.02,9051,8313.01,8596.79,1521504000,13454.82226040
8893.79,9188.1,8754.83,8904.02,1521590400,12100.99713332
8704.67,9099.59,8503.52,8892.18,1521676800,12587.63392229
8920.79,8920.79,8265,8708.52,1521763200,13749.78486097
8547,9020,8505,8917.99,1521849600,9731.98236841
8453.9,8680,8368.63,8541.96,1521936000,9155.91214778
8149.66,8500,7831.15,8451.12,1522022400,17693.41533930
7791.7,8211.62,7742.11,8152.26,1522108800,12385.25028422
7932.41,8104.98,7723.03,7791.69,1522195200,8437.64467971
7088.38,7968,6914.53,7932.41,1522281600,22138.11413228
6850,7302.35,6550,7086.14,1522368000,29101.44802706
6928.62,7231.73,6794.26,6839.63,1522454400,11579.59705718
6813.52,7045.71,6427.16,6926.5,1522540800,18046.94087395
7052.76,7106.5,6759.96,6816.31,1522627200,13624.16035566
7416.27,7506.84,7001.28,7052.75,1522713600,16089.54162903
6799.95,7430,6710.38,7415.53,1522800000,15779.20246661
6771.69,6928.7,6578.95,6799.37,1522886400,11894.53597807
6618.33,6850,6510,6771.3,1522972800,8478.41806897
6904.9,7069.13,6600.99,6627.7,1523059200,7683.04165260
7027.26,7104.52,6894.8,6904.21,1523145600,4352.69794202
6780.1,7175.83,6611.49,7027.26,1523232000,10103.91621615
6835.67,6900,6653.21,6782.39,1523318400,6480.19276418
6940.94,6984.92,6809.26,6824.75,1523404800,5825.41064556
7923.78,8069.34,6758.45,6940.94,1523491200,19033.38033440
7896.92,8239.33,7753.32,7923.78,1523577600,19605.94275077
8000.41,8232.14,7835,7885.9,1523664000,8935.53071477
8354.22,8417,8001.23,8003.39,1523750400,7542.84081564
8048.15,8424.99,7905,8353.43,1523836800,10866.60295749
7890.87,8160.85,7806.81,8054.68,1523923200,9277.15121538
8172.84,8235,7870.35,7890.87,1524009600,9227.20459808
8271.31,8297.99,8074.44,8172.83,1524096000,9436.84632763
8861,8934,8216.9,8273,1524182400,16059.62267134
8920.71,9023.4,8608,8865.78,1524268800,15336.30792743
8789.96,9036.52,8760,8924.93,1524355200,9346.45175925
8946.95,9006.39,8771.22,8781.7,1524441600,10286.11771490
9648,9737.16,8930,8942,1524528000,20460.50898304
8864.99,9755.53,8751,9648.36,1524614400,33035.90404482
9274.48,9326.79,8647.29,8855.07,1524700800,20042.96970211
8921.43,9387.82,8901.09,9277.32,1524787200,11375.51437547
9345.11,9442.34,8854.47,8916.54,1524873600,15558.40230193
9393.99,9538.75,9180,9352.97,1524960000,10940.71803063
9242.17,9443.96,9111,9396.32,1525046400,8085.68829456
9066.9,9249.99,8815.91,9243.51,1525132800,12138.26396050
9222,9259.16,8975.23,9066.9,1525219200,10575.17497792
9732.43,9799.99,9165.19,9220,1525305600,11670.79957863
9696.57,9784.73,9527.38,9737,1525392000,7326.05207111
9823.28,9948.98,9670.68,9689,1525478400,7403.10502352
9623.54,9918.41,9375,9827.04,1525564800,8155.57685660
9359.52,9634.5,9175,9621.99,1525651200,13616.34859330
9167.69,9450,9015,9356.79,1525737600,11418.31053651
9308.49,9368.79,8974.62,9181.52,1525824000,11368.83432539
9020.99,9393,8987.74,9308.49,1525910400,11764.97750570
8411.42,9018.38,8351,9007.19,1525996800,20383.92660992
8481.6,8652.8,8208.81,8408.79,1526083200,15464.92940302
8696.58,8775.9,8335.56,8481.72,1526169600,9835.22450915
8674.36,8900.9,8286.57,8696.54,1526256000,18861.93709627
8474.99,8865,8400,8674.53,1526342400,12391.83198691
8346.59,8505.33,8100.01,8481.99,1526428800,12705.12321984
8067.03,8500,7980,8337.77,1526515200,8259.12452442
8248.87,8275.1,7929.53,8058.16,1526601600,7181.20388348
8231.2,8395,8141.08,8248.99,1526688000,3784.07576637
8518.48,8590,8170.71,8225.55,1526774400,5314.99889979
8391.76,8589.1,8320,8518.64,1526860800,6126.97105348
7984.08,8417.65,7951.41,8403.23,1526947200,9101.06078693
7502.89,8032.01,7435.49,7983.98,1527033600,17635.90129337
7586.88,7733.99,7267.24,7509.99,1527120000,11648.36524358
7471.18,7661.07,7328.13,7579.3,1527206400,10088.84331121
7335.99,7622.87,7276.04,7459.21,1527292800,4043.55765023
7347.39,7412.57,7213.09,7335.99,1527379200,3144.45110906
7112.5,7445,7084.99,7348.64,1527465600,6583.63252959
7469.45,7537,7026.9,7112.2,1527552000,11049.92099287
7375.73,7559,7273.89,7469.45,1527638400,8940.45400530
7492.28,7601.23,7330.22,7375.64,1527724800,7339.00726931
7511.6,7620.01,7348.45,7492.28,1527811200,6762.62757270
7642,7700,7438.92,7511.72,1527897600,4012.16875521
7703.67,7790.69,7581.03,7642,1527984000,4729.21008365
7488.26,7764.44,7449.68,7712.97,1528070400,6990.55135270
7617.98,7685,7360,7494.99,1528156800,9968.45508961
7658.57,7695.46,7482.61,7617.98,1528243200,7058.05577232
7689.28,7750,7618.99,7658.99,1528329600,7545.00925066
7618.11,7697,7542,7676.41,1528416000,4676.55832777
7492.7,7686.45,7468.31,7618.11,1528502400,2713.78104511
6781.17,7498,6627.7,7498,1528588800,14392.69540615
6880.61,6919.97,6634.86,6781.17,1528675200,11409.52423218
6557.67,6880.76,6461.42,6880.76,1528761600,8827.59949970
6307.4,6624.45,6120,6557.66,1528848000,19190.50457858
6646.1,6708.1,6270.69,6308.49,1528934400,14185.83821156
6390.6,6666.66,6370,6638.8,1529020800,7132.20678871
6487.92,6557.81,6333.63,6390.6,1529107200,3553.69972603
6453.41,6575.35,6429.23,6487.92,1529193600,2828.75680848
6707.5,6793,6381.25,6451.03,1529280000,5940.17439750
6736.52,6841.81,6660.21,6711.3,1529366400,5443.67979628
6756.58,6809.26,6558.95,6728.44,1529452800,5193.76884592
6718.33,6792.2,6677.85,6756.6,1529539200,4837.32442832
6050.45,6737.97,5940,6718.33,1529625600,18544.14405465
6177.38,6261,6048.54,6055.17,1529712000,4585.87147205
6153.4,6255.05,5780,6169.91,1529798400,11423.59392896
6253.61,6365.34,6075.01,6153.6,1529884800,9689.68930701
6068,6277,6025.68,6252.28,1529971200,7751.62208792
6135.64,6181.11,5985,6073.99,1530057600,7446.86155074
5848.33,6165.49,5818.14,6135.64,1530144000,8878.39857291
6204.24,6299,5774.72,5845.2,1530230400,12067.37316767
6385.71,6510,6190.28,6204.01,1530316800,6915.08887702
6349.99,6438.55,6259.34,6385.75,1530403200,4160.70556721
6612.98,6667.57,6270.69,6345.48,1530489600,8799.80247408
6507.99,6666,6464.39,6605.46,1530576000,5924.86541706
6584.25,6792.28,6413.2,6507.99,1530662400,6706.73400620
6533.69,6700,6445.31,6575.62,1530748800,7692.21577694
6596.53,6636.15,6449.76,6533.69,1530835200,5457.67218749
6759.99,6820,6510,6604.74,1530921600,4842.79587112
6706.6,6783.54,6674.6,6755.46,1531008000,5145.84575684
6666.75,6814.72,6620,6706.6,1531094400,7165.21723333
6299.46,6683.9,6270.84,6666.75,1531180800,9163.01977492
6380,6400,6285,6304.45,1531267200,6370.13680136
6243.88,6380,6072,6379.13,1531353600,7792.46685782
6215.59,6337.25,6121.01,6243.53,1531440000,5901.29571452
6243.98,6317.84,6180,6208.78,1531526400,2584.73396230
6349.3,6397.21,6227.76,6245.99,1531612800,3556.29310719
6721.04,6755,6333.63,6353.25,1531699200,9404.05647649
7310.71,7468.31,6657.95,6721.21,1531785600,12703.29651293
7374.88,7599.98,7239.15,7310.71,1531872000,13347.87637571
7471.42,7570.9,7278.84,7384.92,1531958400,8803.25309749
7330.84,7696.88,7265,7474.35,1532044800,9379.17143244
7409.92,7458,7212,7330.84,1532131200,4049.81022253
7396.6,7581.03,7336.15,7398.16,1532217600,5107.97881280
7719.62,7800,7369.86,7393.5,1532304000,12572.45317131
8403.83,8496.96,7691.14,7712.46,1532390400,18707.41156484
8174.06,8475,8049.22,8394.48,1532476800,10348.06857767
7926,8314.23,7855.97,8174.06,1532563200,8091.87166049
8183.05,8274.98,7798.48,7926,1532649600,8701.76587806
8237.74,8259,8051.43,8177.72,1532736000,2765.68049060
8216.74,8299.99,8109.74,8231.07,1532822400,3980.27940760
8160.21,8295,7853.01,8216.74,1532908800,11785.89207823
7725.43,8162.37,7633.67,8162.28,1532995200,11994.08614156
7602.01,7761.56,7440,7726.85,1533081600,11406.76843741
7536.37,7709.98,7455,7600.22,1533168000,5262.23613199
7416.98,7542.92,7286.41,7535,1533254400,9585.77930917
7009.99,7494.48,6926,7416.98,1533340800,6831.75139028
7032.61,7086.8,6888.88,7009.94,1533427200,6039.13514460
6936.11,7157.93,6835.06,7028.89,1533513600,7317.64296455
6717.68,7155,6671,6932.18,1533600000,10039.39296375
6283.59,6717.68,6121,6717.67,1533686400,14668.56802221
6543.76,6627,6190.01,6283.89,1533772800,9484.88670496
6139.99,6584.05,5995.75,6544.98,1533859200,14096.00988894
6239.98,6494.13,6000,6139.99,1533945600,6818.37504816
6310.82,6493.77,6163.44,6240.49,1534032000,7169.89323056
6252.63,6544.37,6142.2,6311.99,1534118400,8896.68083746
6193.62,6254.02,5880,6252.63,1534204800,14235.27018218
6272.3,6628.5,6186.02,6194.3,1534291200,12501.11334781
6313.51,6477.57,6208.37,6273.34,1534377600,7099.26116360
6580.15,6584.49,6290.64,6314.08,1534464000,6635.58158998
6399.28,6615,6303,6578.13,1534550400,3496.80232127
6481.99,6545,6312,6397.37,1534636800,3138.71131829
6260.82,6522.99,6223.9,6481.63,1534723200,6254.82080784
6479.27,6513.28,6246.05,6260.83,1534809600,5655.04172504
6355.76,6906.81,6250,6478.99,1534896000,11955.65069577
6525.01,6575.99,6344.8,6355.97,1534982400,4028.43387247
6692.94,6721.09,6445.32,6525.99,1535068800,6374.54257854
6732.4,6800,6664.25,6692.99,1535155200,4980.64928331
6700.46,6775.34,6558.95,6732.99,1535241600,3475.72024960
6904.51,6944.47,6641.35,6700.13,1535328000,5863.68824836
7080.94,7125.28,6861.17,6911.7,1535414400,8222.24765235
7032.96,7124.06,6890,7079.46,1535500800,5730.97892652
6984.01,7055.97,6792.85,7034.47,1535587200,6875.26197217
7017.35,7101.03,6879,6984.34,1535673600,5790.38050638
7185.01,7300.18,7015.22,7015.78,1535760000,4590.45724112
7290.31,7334.5,7130.63,7195.8,1535846400,3297.68658519
7258.99,7340.08,7184,7291.94,1535932800,2829.87707292
7361,7411.85,7231,7261.29,1536019200,4531.14780379
6679.3,7387,6650,7353.48,1536105600,12408.79698551
6493.09,6705.59,6253.29,6671.95,1536192000,14674.02367160
6400,6525,6322,6488.01,1536278400,6541.96747088
6178.31,6465.46,6113.23,6401.01,1536364800,4284.19484304
6236.04,6451.51,6094.38,6178.31,1536451200,4104.31379555
6301.99,6351.13,6223.9,6238.99,1536537600,5371.72530672
6279.99,6405,6162.06,6303.99,1536624000,7076.79725968
6322.45,6350,6192.89,6274.6,1536710400,4282.15960066
6485.7,6537.46,6324.37,6326.83,1536796800,6985.34747474
6476.51,6587,6384.36,6482.95,1536883200,4598.02098322
6520.15,6570.1,6466.74,6476.51,1536969600,1328.81956289
6499.98,6524.84,6349.47,6521.49,1537056000,1098.62806031
6254.52,6530.24,6200,6499.28,1537142400,4386.88772482
6332.34,6390,6226.63,6251.49,1537228800,4196.47314808
6388.4,6510,6100,6330,1537315200,7232.08338006
6492.98,6535.11,6333.63,6388.4,1537401600,5177.64510387
6749.45,6775.34,6483.83,6492.98,1537488000,8569.98587321
6710.01,6826.28,6624.79,6748.85,1537574400,5491.80951385
6702.22,6774.91,6659,6710.01,1537660800,3248.80491931
6581.52,6721.68,6550.96,6703.37,1537747200,4030.72562001
6428.99,6579.59,6324.96,6578.7,1537833600,8206.61700477
6461.51,6540,6379.44,6428.09,1537920000,4295.92674134
6681.62,6736.85,6431.95,6454.32,1538006400,5664.85211251
6610.76,6792.28,6525.67,6684.5,1538092800,7642.04936428
6579.38,6609.02,6454,6609.02,1538179200,3382.01592212
6597.81,6628.06,6510,6574.29,1538265600,2482.69507513
6571.2,6638.15,6477.57,6597.79,1538352000,4796.04013200
6500,6597,6447.28,6569.32,1538438400,4116.13342419
6456.77,6510,6396.34,6500,1538524800,4774.76328174
6547.56,6604.89,6450.58,6454.81,1538611200,3832.70048916
6582.12,6641.35,6510,6548.83,1538697600,3807.26928181
6544.08,6595.69,6526.28,6582.11,1538784000,2022.78075908
6577.63,6600,6493.92,6547.93,1538870400,2455.65659087
6604.75,6656.63,6541.06,6574.15,1538956800,4079.04424933
6588.8,6623.14,6553.13,6604.76,1539043200,2254.95026959
6517.55,6589.79,6387.91,6588.72,1539129600,5177.06675956
6152.76,6520.43,6055.28,6517.55,1539216000,9616.23958351
6185.15,6243.79,6109.79,6152.76,1539302400,3246.38155720
6199.69,6219.77,6168.83,6182.03,1539388800,1954.04680593
6183,6349.47,6143.08,6201.23,1539475200,2525.73820085
6441.74,6756,6149.28,6185.04,1539561600,16895.88930388
6461.2,6493.77,6386.4,6438.2,1539648000,4703.09390629
6437.29,6465.39,6407.69,6457.67,1539734400,2961.26337446
6396.18,6490,6350,6440.07,1539820800,3823.16928503
6383.46,6412.4,6355.99,6394.23,1539907200,2290.05901170
6412.86,6424.16,6363.02,6380.47,1539993600,1261.97849549
6413.38,6470,6401.01,6412.86,1540080000,1541.01151749
6406.06,6429.23,6372.53,6412.62,1540166400,2407.53546180
6393.41,6421.58,6354.26,6409.39,1540252800,2851.00556658
6411.96,6473,6393,6396.24,1540339200,3535.33808825
6393.53,6422.73,6361.73,6411.96,1540425600,3046.60380599
6406.1,6450.3,6377.81,6393.38,1540512000,3323.82631782
6407.66,6420.01,6381.25,6406.1,1540598400,890.12715690
6405.57,6420,6383,6407.66,1540684800,839.29766473
6266.52,6420,6208.37,6404.27,1540771200,5190.82201499
6269.46,6289,6240,6266.47,1540857600,2523.57742936
6303.27,6350,6199.25,6269.45,1540944000,5148.08262352
6340.99,6365.33,6288.01,6304.5,1541030400,2190.97047686
6350.43,6381.25,6328.33,6343.85,1541116800,2678.06948097
6335,6351.74,6312.48,6350.05,1541203200,1084.13861953
6421.76,6475,6310.57,6333.59,1541289600,2673.81391399
6403.2,6441.43,6369.89,6428.23,1541376000,2335.48865475
6447.5,6460.01,6378.24,6404.97,1541462400,4270.33460011
6501,6544,6442.47,6448.17,1541548800,4800.82491273
6405.49,6511.27,6388.88,6501,1541635200,3966.97303181
6325,6418.18,6307,6405.49,1541721600,3218.12902607
6349.32,6377.26,6323,6325,1541808000,1523.39384996
6357.54,6365,6269.46,6349.39,1541894400,1718.26855567
6318,6388.21,6298.5,6352.57,1541980800,3526.03903239
6260.91,6328.36,6244.35,6318.01,1542067200,3630.56272124
5595.91,6298.47,5324,6255.86,1542153600,25121.93301356
5585,5641,5199.8,5592.23,1542240000,19945.90828161
5508.71,5610,5411.74,5571.12,1542326400,8074.60557580
5503.36,5550.66,5452.63,5514.62,1542412800,2732.79162871
5559.26,5658.47,5500,5503.36,1542499200,2576.45532010
4735.44,5559.69,4694.44,5553.01,1542585600,28910.66553331
4352,4897.36,4048.58,4732.92,1542672000,39775.38943928
4538.01,4635,4242.33,4349.41,1542758400,20678.25000596
4275.23,4589.53,4194.98,4551.47,1542844800,10258.46172893
4288.26,4364.46,4061.02,4268.4,1542931200,13322.77736822
3785.65,4376.88,3638.48,4288.25,1543017600,14236.74417437
3938.89,4120,3474.73,3780.67,1543104000,26969.94763424
3727.34,4069.59,3522.28,3934.22,1543190400,24357.88293934
3771.01,3834.35,3548.76,3727.34,1543276800,16814.00296565
4220.16,4355.08,3771,3771.01,1543363200,22983.71348838
4249.8,4409.77,4086.97,4219.77,1543449600,15944.01262628
3971.06,4300,3861,4250,1543536000,14364.62144791
4140.39,4264.47,3904.34,3970.56,1543622400,6412.23253743
4102.05,4265,4030,4140.4,1543708800,7019.16205825
3834.34,4115.15,3747,4099.63,1543795200,10726.67730460
3903.52,4033.98,3730,3830.81,1543881600,12249.93688790
3696.69,3913.62,3662.35,3903.52,1543968000,13443.22072621
3437.26,3844.79,3415.22,3694.03,1544054400,15480.96697218
3380.68,3531,3210,3437.22,1544140800,26513.23162490
3398.8,3495.99,3241,3376.27,1544227200,10176.34927433
3529.75,3633.2,3371.09,3398.8,1544313600,8011.02295177
3408,3588.43,3355,3528.68,1544400000,10375.26877055
3353.42,3427.27,3292.65,3406.41,1544486400,8951.71070828
3430.18,3490,3325.7,3345.01,1544572800,7284.10378196
3262.73,3441.13,3221.14,3430.2,1544659200,11715.01908312
3195.75,3294.81,3135.55,3263.55,1544745600,14437.50526664
3179.54,3230,3122.28,3194.04,1544832000,5814.86853241
3193.78,3259.43,3178.23,3180.84,1544918400,6033.50714633
3496.73,3590,3181.26,3191.41,1545004800,16389.79444903
3667.16,3684,3422.77,3499.37,1545091200,13792.36427592
3684.5,3924.01,3642.69,3667.16,1545177600,21125.61437541
4073.77,4172.07,3656.75,3684.03,1545264000,25986.85291601
3841.08,4162,3770,4073.58,1545350400,16967.23460506
3980.9,4010.16,3780.09,3842.59,1545436800,7697.59815203
3943.83,4051,3900,3977.65,1545523200,4609.89261726
4036,4236.84,3944.84,3947.82,1545609600,12017.91713092
3779.99,4049.23,3674.73,4034.54,1545696000,11801.43441841
3810.01,3863.34,3678.8,3780,1545782400,10064.18282348
3591.69,3841.17,3566,3810.01,1545868800,11850.01238190
3884.97,3970,3575,3590.26,1545955200,13055.71840689
3725.48,3961.85,3702.51,3884.66,1546041600,6901.38233180
3835.79,3870,3688.76,3728.96,1546128000,5736.45370818
3693.3,3842.89,3630,3831.03,1546214400,6667.16373743
3823.44,3845.46,3629.66,3693.85,1546300800,5149.60627729
3885.87,3918.67,3770,3825.41,1546387200,5534.46951453
3787.81,3893.4,3760,3890.27,1546473600,4803.24610920
3817.71,3850.33,3732.38,3785.64,1546560000,7452.05894356
3791.84,3887.09,3780,3822,1546646400,3656.37531439
4040.71,4090,3753,3795.38,1546732800,5400.71486407
4005.45,4070,3964.01,4040.71,1546819200,7445.09600426
3994.9,4112,3934.73,4005,1546905600,11819.98676966
4002.13,4060,3948.44,3994.75,1546992000,7390.13399203
3627.51,4036.22,3503.44,4003.09,1547078400,16118.42088248
3632.02,3704.6,3569.85,3627.65,1547164800,10571.08164263
3617.13,3650.35,3557.09,3631,1547251200,3184.35219414
3515.95,3654.02,3476,3617.75,1547337600,5908.52280454
3664.28,3714,3506,3517.03,1547424000,9925.99072165
3576.93,3687.02,3534.68,3664.28,1547510400,8059.81737770
3605.91,3669,3570.48,3576.92,1547596800,7675.06606371
3638.01,3660,3534.25,3609.5,1547683200,7499.52552971
3609.21,3641.9,3577,3638.01,1547769600,5023.51029080
3681,3774,3602.6,3609.29,1547856000,4080.88346413
3536.72,3703.27,3470,3680,1547942400,5591.01583422
3531.51,3573.29,3485.58,3537.42,1548028800,5821.89983137
3576.81,3615.8,3401.36,3531.51,1548115200,6877.06367550
3552.32,3620.23,3518,3574.44,1548201600,6170.84267224
3570.73,3598,3524,3553.2,1548288000,4488.01463801
3560,3578.79,3511,3570.67,1548374400,4961.79512299
3555.56,3657.89,3536.51,3560.94,1548460800,2697.88387935
3533.23,3564.12,3456,3555.31,1548547200,3852.65964090
3429.5,3536.77,3357.3,3532.23,1548633600,10345.10091040
3390.5,3438.76,3322.19,3431.43,1548720000,7284.38686266
3437.35,3465.05,3372.34,3391.25,1548806400,5704.02340186
3413.11,3474.2,3392.6,3438,1548892800,5951.81816980
3434.83,3460,3364.53,3413.69,1548979200,6659.84752495
3462.82,3485,3406.38,3434.83,1549065600,3051.95860768
3414.82,3476.33,3384.67,3470.5,1549152000,2813.89222442
3410.87,3439.46,3394.85,3413.75,1549238400,3244.08497898
3431.39,3435,3396,3409.81,1549324800,4045.62530164
3364.62,3445.6,3328.7,3431.81,1549411200,6137.40639817
3359.33,3383.29,3350,3364,1549497600,4293.55581410
3622.94,3711.04,3337.91,3358.39,1549584000,14388.64754224
3622.62,3639.74,3589.52,3626.12,1549670400,4054.50461695
3650.37,3662.43,3576.16,3622.74,1549756800,4155.50568273
3588.7,3652.56,3578.7,3651.32,1549843200,7931.40887407
3585.94,3619.93,3548.28,3588.99,1549929600,10074.81670532
3574.93,3629.81,3541,3585.7,1550016000,7992.74321134
3560.46,3590.74,3531.01,3575.01,1550102400,5910.24312876
3566.29,3620.53,3544.88,3560.45,1550188800,6234.76805726
3579.92,3609,3561.96,3566.29,1550275200,3442.47630393
3625.6,3663.34,3553.98,3580.43,1550361600,5012.46127538
3869.8,3916.47,3614.82,3625.6,1550448000,15567.08485429
3888.46,4000,3840.08,3870.97,1550534400,12525.13651013
3936.53,3967.52,3861.49,3889.92,1550620800,9854.35493853
3900.4,3989.99,3866.25,3936.8,1550707200,8055.79892817
3939.82,3957,3882.59,3900.64,1550793600,6593.85993401
4113.53,4157.87,3905.63,3939.83,1550880000,7966.31721086
3730.68,4190,3714.42,4113.56,1550966400,13737.01398845
3820.71,3861.81,3732.6,3733.78,1551052800,8835.36224921
3795.06,3830,3760.09,3817.93,1551139200,6543.16453722
3798.47,3822.85,3658.19,3794.42,1551225600,7602.29984472
3791.36,3897.62,3755,3796.49,1551312000,6747.88027166
3807.05,3845.3,3789.5,3791.02,1551398400,4761.41015902
3810.46,3818.75,3760,3805,1551484800,3259.74312485
3789.52,3822.39,3756,3810.47,1551571200,2508.08649072
3698.66,3806.9,3670,3789.7,1551657600,7293.71962839
3844.07,3877.1,3690,3698.65,1551744000,7280.82397551
3851.55,3895.12,3808.8,3844.07,1551830400,6402.67507493
3856.64,3891.04,3826.13,3851.26,1551916800,7964.50825371
3844.64,3924.37,3760.1,3856.78,1552003200,7707.39667049
3916.43,3950.25,3835.66,3841.27,1552089600,5125.89830383
3897.92,3916.43,3862,3916.42,1552176000,3000.60671855
3849.25,3912.89,3812.64,3898.14,1552262400,6612.11516125
3859.74,3877.69,3791.07,3848.86,1552348800,5794.61473428
3848.48,3874.68,3820,3861.37,1552435200,4275.54000025
3854.77,3903.98,3775.01,3848.1,1552521600,5167.56617609
3901.21,3912.06,3843.09,3857.33,1552608000,6411.98332751
3990,4040,3899.12,3899.19,1552694400,6959.47788339
3965.5,3992.42,3927.28,3990,1552780800,2711.95016796
3969.59,4016.63,3929.83,3965.63,1552867200,5420.23037801
3998.13,4012.63,3947.15,3969.94,1552953600,5317.45055524
4031.59,4050,3962.6,3999.5,1553040000,6244.95370182
3974.21,4055.35,3919.63,4033.7,1553126400,7561.75989694
3982.07,4000.81,3958.94,3974.5,1553212800,3453.36892821
3982.52,4001.17,3957.11,3980.4,1553299200,2259.56452610
3969.99,3980.97,3942.04,3979.19,1553385600,2204.06560941
3910.51,3980.22,3850.45,3970.23,1553472000,6913.36709721
3922.58,3936.36,3879.5,3910,1553558400,4315.60487708
4025.5,4037.11,3912.19,3922.58,1553644800,8151.67504888
4012.23,4025.56,3992.6,4025.5,1553731200,3927.54682157
4090,4102.57,4005,4011,1553817600,8391.03462414
4094.92,4130.36,4040,4090,1553904000,3923.13646640
4096.08,4101.7,4074.29,4094.92,1553990400,2402.58820541
4136.32,4150,4052.56,4092.02,1554076800,7232.98731201
